Unnamed: 0,tournament_id,tournament_name,year,start_date,end_date,host_country,winner,host_won,count_teams,group_stage,second_group_stage,final_round,round_of_16,quarter_finals,semi_finals,third_place_match,final,stage_number,stage_name,knockout_stage,unbalanced_groups,count_matches,count_scheduled,count_replays,count_playoffs,count_walkovers,position,team_id,team_name,team_code,group_name,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,advanced
1242,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,1995-06-18,Sweden,Norway,0,12,1,0,0,0,1,1,1,1,1,group stage,0,0,18,18,0,0,0,2,T-31,Germany,DEU,Group A,3.0,2.0,0.0,1.0,9.0,4.0,5.0,6.0,1.0
1243,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,1998-07-12,France,France,1,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-09,Brazil,BRA,Group F,3.0,2.0,1.0,0.0,6.0,2.0,4.0,7.0,1.0
1244,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,1999-07-10,United States,United States,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-14,China,CHN,Group B,3.0,2.0,1.0,0.0,12.0,4.0,8.0,7.0,1.0
1245,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-31,Germany,DEU,Group F,3.0,1.0,2.0,0.0,4.0,3.0,1.0,5.0,1.0
1246,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,2003-10-12,United States,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-74,Sweden,SWE,Group B,3.0,2.0,1.0,0.0,8.0,2.0,6.0,7.0,1.0
1247,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,2006-07-09,Germany,Italy,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-30,France,FRA,Group F,3.0,3.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0
1248,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,2007-09-30,China,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-09,Brazil,BRA,Group B,3.0,2.0,1.0,0.0,5.0,2.0,3.0,7.0,1.0
1249,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,2010-07-11,South Africa,Spain,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-48,Netherlands,NLD,Group F,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0
1250,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,2011-07-17,Germany,Japan,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-83,United States,USA,Group B,3.0,2.0,1.0,0.0,5.0,2.0,3.0,7.0,1.0
1251,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,2014-07-13,Brazil,Germany,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-03,Argentina,ARG,Group F,3.0,3.0,0.0,0.0,6.0,3.0,3.0,9.0,1.0
1252,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,2015-07-05,Canada,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,2,T-44,Japan,JPN,Group D,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0
1253,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,2018-07-15,Russia,France,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-18,Croatia,HRV,Group F,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,1.0
1254,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,2019-07-07,France,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,2,T-48,Netherlands,NLD,Group D,3.0,3.0,0.0,0.0,5.0,1.0,4.0,9.0,1.0
1255,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,2022-12-18,Qatar,Argentina,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-30,France,FRA,Group F,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0
1256,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,1930-07-30,Uruguay,Uruguay,1,13,1,0,0,0,0,1,0,1,1,group stage,0,1,15,15,0,0,0,1,T-84,Uruguay,URY,Group 1,3.0,2.0,0.0,1.0,5.0,3.0,2.0,4.0,0.0
1257,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,1954-07-04,Switzerland,West Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,18,16,0,2,0,1,T-86,West Germany,DEU,Group 2,2.0,2.0,0.0,0.0,17.0,3.0,14.0,4.0,1.0
1258,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,1958-06-29,Sweden,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,27,24,0,3,0,1,T-09,Brazil,BRA,Group 2,3.0,2.0,0.0,1.0,11.0,7.0,4.0,4.0,1.0
1259,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,1962-07-17,Chile,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-09,Brazil,BRA,Group 2,3.0,2.0,1.0,0.0,4.0,1.0,3.0,5.0,1.0
1260,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,1966-07-30,England,England,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-28,England,ENG,Group 2,3.0,2.0,1.0,0.0,7.0,1.0,6.0,5.0,1.0
1261,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,1970-06-21,Mexico,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-09,Brazil,BRA,Group 2,3.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0
1262,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,1982-07-11,Spain,Italy,0,24,1,1,0,0,0,1,1,1,2,second group stage,0,0,12,12,0,0,0,1,T-41,Italy,ITA,Group A,2.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0
1263,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,1986-06-29,Mexico,Argentina,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,1,T-03,Argentina,ARG,Group D,3.0,3.0,0.0,0.0,5.0,0.0,5.0,6.0,1.0
1264,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,1990-07-08,Italy,West Germany,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,1,T-86,West Germany,DEU,Group D,3.0,2.0,1.0,0.0,10.0,3.0,7.0,5.0,1.0
1265,WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,1991-11-30,China,United States,0,12,1,0,0,0,1,1,1,1,1,group stage,0,0,18,18,0,0,0,1,T-83,United States,USA,Group A,3.0,2.0,1.0,0.0,10.0,3.0,7.0,5.0,1.0
1266,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,1994-07-17,United States,Brazil,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,1,T-09,Brazil,BRA,Group D,3.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,1.0
1267,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,1995-06-18,Sweden,Norway,0,12,1,0,0,0,1,1,1,1,1,group stage,0,0,18,18,0,0,0,1,T-53,Norway,NOR,Group A,3.0,2.0,0.0,1.0,9.0,4.0,5.0,6.0,1.0
1268,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,1998-07-12,France,France,1,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-30,France,FRA,Group F,3.0,2.0,1.0,0.0,6.0,2.0,4.0,7.0,1.0
1269,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,1999-07-10,United States,United States,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-83,United States,USA,Group B,3.0,2.0,1.0,0.0,12.0,4.0,8.0,7.0,1.0
1270,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-09,Brazil,BRA,Group F,3.0,1.0,2.0,0.0,4.0,3.0,1.0,5.0,1.0
1271,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,2003-10-12,United States,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-31,Germany,DEU,Group B,3.0,2.0,1.0,0.0,8.0,2.0,6.0,7.0,1.0
1272,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,2006-07-09,Germany,Italy,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-41,Italy,ITA,Group F,3.0,3.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0
1273,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,2007-09-30,China,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-31,Germany,DEU,Group B,3.0,2.0,1.0,0.0,5.0,2.0,3.0,7.0,1.0
1274,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,2010-07-11,South Africa,Spain,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-73,Spain,ESP,Group F,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0
1275,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,2011-07-17,Germany,Japan,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,1,T-44,Japan,JPN,Group B,3.0,2.0,1.0,0.0,5.0,2.0,3.0,7.0,1.0
1276,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,2014-07-13,Brazil,Germany,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-31,Germany,DEU,Group F,3.0,3.0,0.0,0.0,6.0,3.0,3.0,9.0,1.0
1277,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,2015-07-05,Canada,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,1,T-83,United States,USA,Group D,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0
1278,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,2018-07-15,Russia,France,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-30,France,FRA,Group F,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,1.0
1279,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,2019-07-07,France,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,1,T-83,United States,USA,Group D,3.0,3.0,0.0,0.0,5.0,1.0,4.0,9.0,1.0
1280,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,2022-12-18,Qatar,Argentina,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,1,T-03,Argentina,ARG,Group F,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0
1281,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,1930-07-30,Uruguay,Uruguay,1,13,1,0,0,0,0,1,0,1,1,group stage,0,1,15,15,0,0,0,4,T-87,Yugoslavia,YUG,Group 1,3.0,3.0,0.0,0.0,10.0,4.0,6.0,6.0,1.0
1282,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,1954-07-04,Switzerland,West Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,18,16,0,2,0,4,T-84,Uruguay,URY,Group 1,2.0,0.0,0.0,2.0,2.0,8.0,-6.0,0.0,0.0
1283,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,1958-06-29,Sweden,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,27,24,0,3,0,4,T-86,West Germany,DEU,Group 1,3.0,1.0,0.0,2.0,5.0,10.0,-5.0,2.0,0.0
1284,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,1962-07-17,Chile,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-87,Yugoslavia,YUG,Group 1,3.0,0.0,1.0,2.0,5.0,11.0,-6.0,1.0,0.0
1285,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,1966-07-30,England,England,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-72,Soviet Union,SUN,Group 1,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,0.0
1286,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,1970-06-21,Mexico,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-84,Uruguay,URY,Group 1,3.0,0.0,0.0,3.0,0.0,9.0,-9.0,0.0,0.0
1287,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,1986-06-29,Mexico,Argentina,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,4,T-06,Belgium,BEL,Group C,3.0,0.0,0.0,3.0,0.0,5.0,-5.0,0.0,0.0
1288,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,1990-07-08,Italy,West Germany,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,4,T-28,England,ENG,Group C,3.0,0.0,0.0,3.0,3.0,6.0,-3.0,0.0,0.0
1289,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,1994-07-17,United States,Brazil,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,4,T-10,Bulgaria,BGR,Group C,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,1.0,0.0
1290,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,1998-07-12,France,France,1,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-48,Netherlands,NLD,Group E,3.0,0.0,1.0,2.0,2.0,9.0,-7.0,1.0,0.0
1291,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,1999-07-10,United States,United States,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-53,Norway,NOR,Group A,3.0,0.0,0.0,3.0,1.0,8.0,-7.0,0.0,0.0
1292,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-71,South Korea,KOR,Group E,3.0,0.0,0.0,3.0,0.0,12.0,-12.0,0.0,0.0
1293,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,2003-10-12,United States,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-12,Canada,CAN,Group A,3.0,0.0,0.0,3.0,0.0,11.0,-11.0,0.0,0.0
1294,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,2006-07-09,Germany,Italy,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-58,Portugal,PRT,Group E,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,0.0
1295,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,2007-09-30,China,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-53,Norway,NOR,Group A,3.0,0.0,0.0,3.0,1.0,18.0,-17.0,0.0,0.0
1296,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,2010-07-11,South Africa,Spain,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-84,Uruguay,URY,Group E,3.0,0.0,0.0,3.0,2.0,5.0,-3.0,0.0,0.0
1297,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,2011-07-17,Germany,Japan,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,4,T-30,France,FRA,Group A,3.0,0.0,0.0,3.0,1.0,7.0,-6.0,0.0,0.0
1298,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,2014-07-13,Brazil,Germany,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-09,Brazil,BRA,Group E,3.0,0.0,0.0,3.0,1.0,8.0,-7.0,0.0,0.0
1299,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,2015-07-05,Canada,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,4,T-31,Germany,DEU,Group C,3.0,0.0,0.0,3.0,1.0,17.0,-16.0,0.0,0.0
1300,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,2018-07-15,Russia,France,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-28,England,ENG,Group E,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,0.0
1301,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,2019-07-07,France,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,4,T-28,England,ENG,Group C,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,0.0
1302,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,2022-12-18,Qatar,Argentina,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,4,T-47,Morocco,MAR,Group E,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,0.0
1303,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,1930-07-30,Uruguay,Uruguay,1,13,1,0,0,0,0,1,0,1,1,group stage,0,1,15,15,0,0,0,3,T-83,United States,USA,Group 1,3.0,3.0,0.0,0.0,10.0,4.0,6.0,6.0,1.0
1304,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,1954-07-04,Switzerland,West Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,18,16,0,2,0,3,T-05,Austria,AUT,Group 1,2.0,0.0,0.0,2.0,2.0,8.0,-6.0,0.0,0.0
1305,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,1958-06-29,Sweden,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,27,24,0,3,0,3,T-30,France,FRA,Group 1,3.0,1.0,0.0,2.0,5.0,10.0,-5.0,2.0,0.0
1306,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,1962-07-17,Chile,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-13,Chile,CHL,Group 1,3.0,0.0,1.0,2.0,5.0,11.0,-6.0,1.0,0.0
1307,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,1966-07-30,England,England,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-58,Portugal,PRT,Group 1,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,0.0
1308,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,1970-06-21,Mexico,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-86,West Germany,DEU,Group 1,3.0,0.0,0.0,3.0,0.0,9.0,-9.0,0.0,0.0
1309,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,1986-06-29,Mexico,Argentina,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,3,T-30,France,FRA,Group C,3.0,0.0,0.0,3.0,0.0,5.0,-5.0,0.0,0.0
1310,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,1990-07-08,Italy,West Germany,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,3,T-41,Italy,ITA,Group C,3.0,0.0,0.0,3.0,3.0,6.0,-3.0,0.0,0.0
1311,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,1994-07-17,United States,Brazil,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,3,T-74,Sweden,SWE,Group C,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,1.0,0.0
1312,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,1998-07-12,France,France,1,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-18,Croatia,HRV,Group E,3.0,0.0,1.0,2.0,2.0,9.0,-7.0,1.0,0.0
1313,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,1999-07-10,United States,United States,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-09,Brazil,BRA,Group A,3.0,0.0,0.0,3.0,1.0,8.0,-7.0,0.0,0.0
1314,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-80,Turkey,TUR,Group E,3.0,0.0,0.0,3.0,0.0,12.0,-12.0,0.0,0.0
1315,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,2003-10-12,United States,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-83,United States,USA,Group A,3.0,0.0,0.0,3.0,0.0,11.0,-11.0,0.0,0.0
1316,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,2006-07-09,Germany,Italy,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-31,Germany,DEU,Group E,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,0.0
1317,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,2007-09-30,China,Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-83,United States,USA,Group A,3.0,0.0,0.0,3.0,1.0,18.0,-17.0,0.0,0.0
1318,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,2010-07-11,South Africa,Spain,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-31,Germany,DEU,Group E,3.0,0.0,0.0,3.0,2.0,5.0,-3.0,0.0,0.0
1319,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,2011-07-17,Germany,Japan,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,3,T-74,Sweden,SWE,Group A,3.0,0.0,0.0,3.0,1.0,7.0,-6.0,0.0,0.0
1320,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,2014-07-13,Brazil,Germany,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-48,Netherlands,NLD,Group E,3.0,0.0,0.0,3.0,1.0,8.0,-7.0,0.0,0.0
1321,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,2015-07-05,Canada,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,3,T-28,England,ENG,Group C,3.0,0.0,0.0,3.0,1.0,17.0,-16.0,0.0,0.0
1322,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,2018-07-15,Russia,France,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-06,Belgium,BEL,Group E,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,0.0
1323,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,2019-07-07,France,United States,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,3,T-74,Sweden,SWE,Group C,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,0.0
1324,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,2022-12-18,Qatar,Argentina,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,3,T-18,Croatia,HRV,Group E,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,0.0
1325,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,1930-07-30,Uruguay,Uruguay,1,13,1,0,0,0,0,1,0,1,1,group stage,0,1,15,15,0,0,0,2,T-03,Argentina,ARG,Group 1,3.0,3.0,0.0,0.0,10.0,4.0,6.0,6.0,1.0
1326,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,1954-07-04,Switzerland,West Germany,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,18,16,0,2,0,2,T-36,Hungary,HUN,Group 1,2.0,0.0,0.0,2.0,2.0,8.0,-6.0,0.0,0.0
1327,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,1958-06-29,Sweden,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,27,24,0,3,0,2,T-74,Sweden,SWE,Group 1,3.0,1.0,0.0,2.0,5.0,10.0,-5.0,2.0,0.0
1328,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,1962-07-17,Chile,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-21,Czechoslovakia,CSK,Group 1,3.0,0.0,1.0,2.0,5.0,11.0,-6.0,1.0,0.0
1329,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,1966-07-30,England,England,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-86,West Germany,DEU,Group 1,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,0.0
1330,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,1970-06-21,Mexico,Brazil,0,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-41,Italy,ITA,Group 1,3.0,0.0,0.0,3.0,0.0,9.0,-9.0,0.0,0.0
1331,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,1986-06-29,Mexico,Argentina,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,2,T-86,West Germany,DEU,Group C,3.0,0.0,0.0,3.0,0.0,5.0,-5.0,0.0,0.0
1332,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,1990-07-08,Italy,West Germany,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,2,T-03,Argentina,ARG,Group C,3.0,0.0,0.0,3.0,3.0,6.0,-3.0,0.0,0.0
1333,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,1994-07-17,United States,Brazil,0,24,1,0,0,1,1,1,1,1,1,group stage,0,0,36,36,0,0,0,2,T-41,Italy,ITA,Group C,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,1.0,0.0
1334,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,1998-07-12,France,France,1,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-09,Brazil,BRA,Group E,3.0,0.0,1.0,2.0,2.0,9.0,-7.0,1.0,0.0
1335,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,1999-07-10,United States,United States,1,16,1,0,0,0,1,1,1,1,1,group stage,0,0,24,24,0,0,0,2,T-14,China,CHN,Group A,3.0,0.0,0.0,3.0,1.0,8.0,-7.0,0.0,0.0
1336,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,0,32,1,0,0,1,1,1,1,1,1,group stage,0,0,48,48,0,0,0,2,T-31,Germany,DEU,Group E,3.0,0.0,0.0,3.0,0.0,12.0,-12.0,0.0,0.0
