"","tournament_id","tournament_name","year","start_date","end_date","host_country","winner","host_won","count_teams","group_stage","second_group_stage","final_round","round_of_16","quarter_finals","semi_finals","third_place_match","final","stage_number","stage_name","knockout_stage","unbalanced_groups","count_matches","count_scheduled","count_replays","count_playoffs","count_walkovers","position","team_id","team_name","team_code","group_name","played","wins","draws","losses","goals_for","goals_against","goal_difference","points","advanced"
"911","WC-1970","1970 FIFA Men's World Cup",1970,"1970-05-31","1970-06-21","Mexico","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-86","West Germany","DEU","Group 2",3,0,2,1,1,3,-2,2,0
"912","WC-1982","1982 FIFA Men's World Cup",1982,"1982-06-13","1982-07-11","Spain","Italy",0,24,1,1,0,0,0,1,1,1,2,"second group stage",0,0,12,12,0,0,0,3,"T-57","Poland","POL","Group B",2,1,1,0,2,1,1,3,1
"913","WC-1986","1986 FIFA Men's World Cup",1986,"1986-05-31","1986-06-29","Mexico","Argentina",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-30","France","FRA","Group D",3,0,1,2,1,5,-4,1,0
"914","WC-1990","1990 FIFA Men's World Cup",1990,"1990-06-08","1990-07-08","Italy","West Germany",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-41","Italy","ITA","Group D",3,0,0,3,2,11,-9,0,0
"915","WC-1991","1991 FIFA Women's World Cup",1991,"1991-11-16","1991-11-30","China","United States",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,3,"T-74","Sweden","SWE","Group A",3,0,0,3,1,11,-10,0,0
"916","WC-1994","1994 FIFA Men's World Cup",1994,"1994-06-17","1994-07-17","United States","Brazil",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-74","Sweden","SWE","Group D",3,0,0,3,0,10,-10,0,0
"917","WC-1995","1995 FIFA Women's World Cup",1995,"1995-06-05","1995-06-18","Sweden","Norway",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,3,"T-83","United States","USA","Group A",3,1,0,2,3,8,-5,3,0
"918","WC-1998","1998 FIFA Men's World Cup",1998,"1998-06-10","1998-07-12","France","France",1,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-18","Croatia","HRV","Group F",3,0,0,3,1,5,-4,0,0
"919","WC-1999","1999 FIFA Women's World Cup",1999,"1999-06-19","1999-07-10","United States","United States",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-09","Brazil","BRA","Group B",3,0,0,3,1,15,-14,0,0
"920","WC-2002","2002 FIFA Men's World Cup",2002,"2002-05-31","2002-06-30","Korea, Japan","Brazil",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-80","Turkey","TUR","Group F",3,0,1,2,1,3,-2,1,0
"921","WC-2003","2003 FIFA Women's World Cup",2003,"2003-09-20","2003-10-12","United States","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-83","United States","USA","Group B",3,0,0,3,1,11,-10,0,0
"922","WC-2006","2006 FIFA Men's World Cup",2006,"2006-06-09","2006-07-09","Germany","Italy",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-31","Germany","DEU","Group F",3,0,1,2,2,7,-5,1,0
"923","WC-2007","2007 FIFA Women's World Cup",2007,"2007-09-10","2007-09-30","China","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-83","United States","USA","Group B",3,0,1,2,1,4,-3,1,0
"924","WC-2010","2010 FIFA Men's World Cup",2010,"2010-06-11","2010-07-11","South Africa","Spain",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-31","Germany","DEU","Group F",3,0,2,1,4,5,-1,2,0
"925","WC-2011","2011 FIFA Women's World Cup",2011,"2011-06-26","2011-07-17","Germany","Japan",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-74","Sweden","SWE","Group B",3,0,1,2,4,6,-2,1,0
"926","WC-2014","2014 FIFA Men's World Cup",2014,"2014-06-12","2014-07-13","Brazil","Germany",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-48","Netherlands","NLD","Group F",3,0,1,2,1,4,-3,1,0
"927","WC-2015","2015 FIFA Women's World Cup",2015,"2015-06-06","2015-07-05","Canada","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-28","England","ENG","Group D",3,0,1,2,3,6,-3,1,0
"928","WC-2018","2018 FIFA Men's World Cup",2018,"2018-06-14","2018-07-15","Russia","France",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-06","Belgium","BEL","Group F",3,1,0,2,2,4,-2,3,0
"929","WC-2019","2019 FIFA Women's World Cup",2019,"2019-06-07","2019-07-07","France","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-74","Sweden","SWE","Group D",3,0,1,2,5,7,-2,1,0
"930","WC-2022","2022 FIFA Men's World Cup",2022,"2022-11-20","2022-12-18","Qatar","Argentina",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,3,"T-18","Croatia","HRV","Group F",3,0,0,3,2,7,-5,0,0
"931","WC-1930","1930 FIFA Men's World Cup",1930,"1930-07-13","1930-07-30","Uruguay","Uruguay",1,13,1,0,0,0,0,1,0,1,1,"group stage",0,1,15,15,0,0,0,2,"T-03","Argentina","ARG","Group 2",2,2,0,0,6,1,5,4,1
"932","WC-1954","1954 FIFA Men's World Cup",1954,"1954-06-16","1954-07-04","Switzerland","West Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,16,0,2,0,2,"T-36","Hungary","HUN","Group 2",2,0,0,2,0,16,-16,0,0
"933","WC-1958","1958 FIFA Men's World Cup",1958,"1958-06-08","1958-06-29","Sweden","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,27,24,0,3,0,2,"T-74","Sweden","SWE","Group 2",3,0,1,2,4,6,-2,1,0
"934","WC-1962","1962 FIFA Men's World Cup",1962,"1962-05-30","1962-07-17","Chile","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-21","Czechoslovakia","CSK","Group 2",3,0,0,3,2,8,-6,0,0
"935","WC-1966","1966 FIFA Men's World Cup",1966,"1966-07-11","1966-07-30","England","England",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-86","West Germany","DEU","Group 2",3,0,0,3,1,9,-8,0,0
"936","WC-1970","1970 FIFA Men's World Cup",1970,"1970-05-31","1970-06-21","Mexico","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-41","Italy","ITA","Group 2",3,0,2,1,1,3,-2,2,0
"937","WC-1982","1982 FIFA Men's World Cup",1982,"1982-06-13","1982-07-11","Spain","Italy",0,24,1,1,0,0,0,1,1,1,2,"second group stage",0,0,12,12,0,0,0,2,"T-86","West Germany","DEU","Group B",2,1,1,0,2,1,1,3,1
"938","WC-1986","1986 FIFA Men's World Cup",1986,"1986-05-31","1986-06-29","Mexico","Argentina",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,2,"T-86","West Germany","DEU","Group D",3,0,1,2,1,5,-4,1,0
"939","WC-1990","1990 FIFA Men's World Cup",1990,"1990-06-08","1990-07-08","Italy","West Germany",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,2,"T-03","Argentina","ARG","Group D",3,0,0,3,2,11,-9,0,0
"940","WC-1991","1991 FIFA Women's World Cup",1991,"1991-11-16","1991-11-30","China","United States",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,2,"T-53","Norway","NOR","Group A",3,0,0,3,1,11,-10,0,0
"941","WC-1994","1994 FIFA Men's World Cup",1994,"1994-06-17","1994-07-17","United States","Brazil",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,2,"T-41","Italy","ITA","Group D",3,0,0,3,0,10,-10,0,0
"942","WC-1995","1995 FIFA Women's World Cup",1995,"1995-06-05","1995-06-18","Sweden","Norway",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,2,"T-31","Germany","DEU","Group A",3,1,0,2,3,8,-5,3,0
"943","WC-1998","1998 FIFA Men's World Cup",1998,"1998-06-10","1998-07-12","France","France",1,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-09","Brazil","BRA","Group F",3,0,0,3,1,5,-4,0,0
"944","WC-1999","1999 FIFA Women's World Cup",1999,"1999-06-19","1999-07-10","United States","United States",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-14","China","CHN","Group B",3,0,0,3,1,15,-14,0,0
"945","WC-2002","2002 FIFA Men's World Cup",2002,"2002-05-31","2002-06-30","Korea, Japan","Brazil",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-31","Germany","DEU","Group F",3,0,1,2,1,3,-2,1,0
"946","WC-2003","2003 FIFA Women's World Cup",2003,"2003-09-20","2003-10-12","United States","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-74","Sweden","SWE","Group B",3,0,0,3,1,11,-10,0,0
"947","WC-2006","2006 FIFA Men's World Cup",2006,"2006-06-09","2006-07-09","Germany","Italy",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-30","France","FRA","Group F",3,0,1,2,2,7,-5,1,0
"948","WC-2007","2007 FIFA Women's World Cup",2007,"2007-09-10","2007-09-30","China","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-09","Brazil","BRA","Group B",3,0,1,2,1,4,-3,1,0
"949","WC-2010","2010 FIFA Men's World Cup",2010,"2010-06-11","2010-07-11","South Africa","Spain",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-48","Netherlands","NLD","Group F",3,0,2,1,4,5,-1,2,0
"950","WC-2011","2011 FIFA Women's World Cup",2011,"2011-06-26","2011-07-17","Germany","Japan",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,2,"T-83","United States","USA","Group B",3,0,1,2,4,6,-2,1,0
"951","WC-2014","2014 FIFA Men's World Cup",2014,"2014-06-12","2014-07-13","Brazil","Germany",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-03","Argentina","ARG","Group F",3,0,1,2,1,4,-3,1,0
"952","WC-2015","2015 FIFA Women's World Cup",2015,"2015-06-06","2015-07-05","Canada","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,2,"T-44","Japan","JPN","Group D",3,0,1,2,3,6,-3,1,0
"953","WC-2018","2018 FIFA Men's World Cup",2018,"2018-06-14","2018-07-15","Russia","France",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-18","Croatia","HRV","Group F",3,1,0,2,2,4,-2,3,0
"954","WC-2019","2019 FIFA Women's World Cup",2019,"2019-06-07","2019-07-07","France","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,2,"T-48","Netherlands","NLD","Group D",3,0,1,2,5,7,-2,1,0
"955","WC-2022","2022 FIFA Men's World Cup",2022,"2022-11-20","2022-12-18","Qatar","Argentina",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,2,"T-30","France","FRA","Group F",3,0,0,3,2,7,-5,0,0
"956","WC-1930","1930 FIFA Men's World Cup",1930,"1930-07-13","1930-07-30","Uruguay","Uruguay",1,13,1,0,0,0,0,1,0,1,1,"group stage",0,1,15,15,0,0,0,1,"T-84","Uruguay","URY","Group 2",2,2,0,0,6,1,5,4,1
"957","WC-1954","1954 FIFA Men's World Cup",1954,"1954-06-16","1954-07-04","Switzerland","West Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,16,0,2,0,1,"T-86","West Germany","DEU","Group 2",2,0,0,2,0,16,-16,0,0
"958","WC-1958","1958 FIFA Men's World Cup",1958,"1958-06-08","1958-06-29","Sweden","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,27,24,0,3,0,1,"T-09","Brazil","BRA","Group 2",3,0,1,2,4,6,-2,1,0
"959","WC-1962","1962 FIFA Men's World Cup",1962,"1962-05-30","1962-07-17","Chile","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-09","Brazil","BRA","Group 2",3,0,0,3,2,8,-6,0,0
"960","WC-1966","1966 FIFA Men's World Cup",1966,"1966-07-11","1966-07-30","England","England",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-28","England","ENG","Group 2",3,0,0,3,1,9,-8,0,0
"961","WC-1970","1970 FIFA Men's World Cup",1970,"1970-05-31","1970-06-21","Mexico","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-09","Brazil","BRA","Group 2",3,0,2,1,1,3,-2,2,0
"962","WC-1982","1982 FIFA Men's World Cup",1982,"1982-06-13","1982-07-11","Spain","Italy",0,24,1,1,0,0,0,1,1,1,2,"second group stage",0,0,12,12,0,0,0,1,"T-41","Italy","ITA","Group B",2,1,1,0,2,1,1,3,1
"963","WC-1986","1986 FIFA Men's World Cup",1986,"1986-05-31","1986-06-29","Mexico","Argentina",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,1,"T-03","Argentina","ARG","Group D",3,0,1,2,1,5,-4,1,0
"964","WC-1990","1990 FIFA Men's World Cup",1990,"1990-06-08","1990-07-08","Italy","West Germany",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,1,"T-86","West Germany","DEU","Group D",3,0,0,3,2,11,-9,0,0
"965","WC-1991","1991 FIFA Women's World Cup",1991,"1991-11-16","1991-11-30","China","United States",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,1,"T-83","United States","USA","Group A",3,0,0,3,1,11,-10,0,0
"966","WC-1994","1994 FIFA Men's World Cup",1994,"1994-06-17","1994-07-17","United States","Brazil",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,1,"T-09","Brazil","BRA","Group D",3,0,0,3,0,10,-10,0,0
"967","WC-1995","1995 FIFA Women's World Cup",1995,"1995-06-05","1995-06-18","Sweden","Norway",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,1,"T-53","Norway","NOR","Group A",3,1,0,2,3,8,-5,3,0
"968","WC-1998","1998 FIFA Men's World Cup",1998,"1998-06-10","1998-07-12","France","France",1,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-30","France","FRA","Group F",3,0,0,3,1,5,-4,0,0
"969","WC-1999","1999 FIFA Women's World Cup",1999,"1999-06-19","1999-07-10","United States","United States",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-83","United States","USA","Group B",3,0,0,3,1,15,-14,0,0
"970","WC-2002","2002 FIFA Men's World Cup",2002,"2002-05-31","2002-06-30","Korea, Japan","Brazil",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-09","Brazil","BRA","Group F",3,0,1,2,1,3,-2,1,0
"971","WC-2003","2003 FIFA Women's World Cup",2003,"2003-09-20","2003-10-12","United States","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-31","Germany","DEU","Group B",3,0,0,3,1,11,-10,0,0
"972","WC-2006","2006 FIFA Men's World Cup",2006,"2006-06-09","2006-07-09","Germany","Italy",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-41","Italy","ITA","Group F",3,0,1,2,2,7,-5,1,0
"973","WC-2007","2007 FIFA Women's World Cup",2007,"2007-09-10","2007-09-30","China","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-31","Germany","DEU","Group B",3,0,1,2,1,4,-3,1,0
"974","WC-2010","2010 FIFA Men's World Cup",2010,"2010-06-11","2010-07-11","South Africa","Spain",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-73","Spain","ESP","Group F",3,0,2,1,4,5,-1,2,0
"975","WC-2011","2011 FIFA Women's World Cup",2011,"2011-06-26","2011-07-17","Germany","Japan",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,1,"T-44","Japan","JPN","Group B",3,0,1,2,4,6,-2,1,0
"976","WC-2014","2014 FIFA Men's World Cup",2014,"2014-06-12","2014-07-13","Brazil","Germany",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-31","Germany","DEU","Group F",3,0,1,2,1,4,-3,1,0
"977","WC-2015","2015 FIFA Women's World Cup",2015,"2015-06-06","2015-07-05","Canada","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,1,"T-83","United States","USA","Group D",3,0,1,2,3,6,-3,1,0
"978","WC-2018","2018 FIFA Men's World Cup",2018,"2018-06-14","2018-07-15","Russia","France",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-30","France","FRA","Group F",3,1,0,2,2,4,-2,3,0
"979","WC-2019","2019 FIFA Women's World Cup",2019,"2019-06-07","2019-07-07","France","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,1,"T-83","United States","USA","Group D",3,0,1,2,5,7,-2,1,0
"980","WC-2022","2022 FIFA Men's World Cup",2022,"2022-11-20","2022-12-18","Qatar","Argentina",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,1,"T-03","Argentina","ARG","Group F",3,0,0,3,2,7,-5,0,0
"981","WC-1930","1930 FIFA Men's World Cup",1930,"1930-07-13","1930-07-30","Uruguay","Uruguay",1,13,1,0,0,0,0,1,0,1,1,"group stage",0,1,15,15,0,0,0,4,"T-87","Yugoslavia","YUG","Group 1",3,0,0,3,4,13,-9,0,0
"982","WC-1954","1954 FIFA Men's World Cup",1954,"1954-06-16","1954-07-04","Switzerland","West Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,16,0,2,0,4,"T-84","Uruguay","URY","Group 2",2,1,0,1,8,4,4,2,0
"983","WC-1958","1958 FIFA Men's World Cup",1958,"1958-06-08","1958-06-29","Sweden","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,27,24,0,3,0,4,"T-86","West Germany","DEU","Group 2",3,1,1,1,9,12,-3,3,0
"984","WC-1962","1962 FIFA Men's World Cup",1962,"1962-05-30","1962-07-17","Chile","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-87","Yugoslavia","YUG","Group 2",3,1,1,1,3,2,1,3,0
"985","WC-1966","1966 FIFA Men's World Cup",1966,"1966-07-11","1966-07-30","England","England",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-72","Soviet Union","SUN","Group 2",3,1,0,2,4,5,-1,2,0
"986","WC-1970","1970 FIFA Men's World Cup",1970,"1970-05-31","1970-06-21","Mexico","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-84","Uruguay","URY","Group 2",3,1,1,1,2,2,0,3,0
"987","WC-1982","1982 FIFA Men's World Cup",1982,"1982-06-13","1982-07-11","Spain","Italy",0,24,1,1,0,0,0,1,1,1,2,"second group stage",0,0,12,12,0,0,0,4,"T-30","France","FRA","Group A",2,0,0,2,0,4,-4,0,0
"988","WC-1986","1986 FIFA Men's World Cup",1986,"1986-05-31","1986-06-29","Mexico","Argentina",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,4,"T-06","Belgium","BEL","Group D",3,0,1,2,2,6,-4,1,0
"989","WC-1990","1990 FIFA Men's World Cup",1990,"1990-06-08","1990-07-08","Italy","West Germany",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,4,"T-28","England","ENG","Group D",3,1,1,1,3,2,1,3,1
"990","WC-1991","1991 FIFA Women's World Cup",1991,"1991-11-16","1991-11-30","China","United States",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,4,"T-31","Germany","DEU","Group A",3,1,1,1,6,4,2,3,1
"991","WC-1994","1994 FIFA Men's World Cup",1994,"1994-06-17","1994-07-17","United States","Brazil",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,4,"T-10","Bulgaria","BGR","Group D",3,2,0,1,6,3,3,6,1
"992","WC-1995","1995 FIFA Women's World Cup",1995,"1995-06-05","1995-06-18","Sweden","Norway",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,4,"T-14","China","CHN","Group A",3,1,0,2,2,4,-2,3,1
"993","WC-1998","1998 FIFA Men's World Cup",1998,"1998-06-10","1998-07-12","France","France",1,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-48","Netherlands","NLD","Group F",3,1,0,2,2,4,-2,3,0
"994","WC-1999","1999 FIFA Women's World Cup",1999,"1999-06-19","1999-07-10","United States","United States",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-53","Norway","NOR","Group B",3,1,1,1,3,3,0,4,0
"995","WC-2002","2002 FIFA Men's World Cup",2002,"2002-05-31","2002-06-30","Korea, Japan","Brazil",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-71","South Korea","KOR","Group F",3,1,1,1,2,2,0,4,0
"996","WC-2003","2003 FIFA Women's World Cup",2003,"2003-09-20","2003-10-12","United States","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-12","Canada","CAN","Group B",3,1,1,1,2,3,-1,4,0
"997","WC-2006","2006 FIFA Men's World Cup",2006,"2006-06-09","2006-07-09","Germany","Italy",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-58","Portugal","PRT","Group F",3,0,2,1,2,3,-1,2,0
"998","WC-2007","2007 FIFA Women's World Cup",2007,"2007-09-10","2007-09-30","China","Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-53","Norway","NOR","Group B",3,1,1,1,3,4,-1,4,0
"999","WC-2010","2010 FIFA Men's World Cup",2010,"2010-06-11","2010-07-11","South Africa","Spain",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-84","Uruguay","URY","Group F",3,0,3,0,2,2,0,3,0
"1000","WC-2011","2011 FIFA Women's World Cup",2011,"2011-06-26","2011-07-17","Germany","Japan",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,4,"T-30","France","FRA","Group B",3,0,2,1,3,7,-4,2,0
"1001","WC-2014","2014 FIFA Men's World Cup",2014,"2014-06-12","2014-07-13","Brazil","Germany",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-09","Brazil","BRA","Group F",3,1,0,2,4,4,0,3,0
"1002","WC-2015","2015 FIFA Women's World Cup",2015,"2015-06-06","2015-07-05","Canada","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,4,"T-31","Germany","DEU","Group D",3,0,3,0,4,4,0,3,1
"1003","WC-2018","2018 FIFA Men's World Cup",2018,"2018-06-14","2018-07-15","Russia","France",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-28","England","ENG","Group F",3,1,0,2,3,3,0,3,0
"1004","WC-2019","2019 FIFA Women's World Cup",2019,"2019-06-07","2019-07-07","France","United States",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,4,"T-28","England","ENG","Group D",3,0,2,1,3,4,-1,2,0
"1005","WC-2022","2022 FIFA Men's World Cup",2022,"2022-11-20","2022-12-18","Qatar","Argentina",0,32,1,0,0,1,1,1,1,1,1,"group stage",0,0,48,48,0,0,0,4,"T-47","Morocco","MAR","Group F",3,1,1,1,1,2,-1,4,0
"1006","WC-1930","1930 FIFA Men's World Cup",1930,"1930-07-13","1930-07-30","Uruguay","Uruguay",1,13,1,0,0,0,0,1,0,1,1,"group stage",0,1,15,15,0,0,0,3,"T-83","United States","USA","Group 1",3,0,0,3,4,13,-9,0,0
"1007","WC-1954","1954 FIFA Men's World Cup",1954,"1954-06-16","1954-07-04","Switzerland","West Germany",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,16,0,2,0,3,"T-05","Austria","AUT","Group 2",2,1,0,1,8,4,4,2,0
"1008","WC-1958","1958 FIFA Men's World Cup",1958,"1958-06-08","1958-06-29","Sweden","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,27,24,0,3,0,3,"T-30","France","FRA","Group 2",3,1,1,1,9,12,-3,3,0
"1009","WC-1962","1962 FIFA Men's World Cup",1962,"1962-05-30","1962-07-17","Chile","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-13","Chile","CHL","Group 2",3,1,1,1,3,2,1,3,0
"1010","WC-1966","1966 FIFA Men's World Cup",1966,"1966-07-11","1966-07-30","England","England",1,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-58","Portugal","PRT","Group 2",3,1,0,2,4,5,-1,2,0
"1011","WC-1970","1970 FIFA Men's World Cup",1970,"1970-05-31","1970-06-21","Mexico","Brazil",0,16,1,0,0,0,1,1,1,1,1,"group stage",0,0,24,24,0,0,0,3,"T-86","West Germany","DEU","Group 2",3,1,1,1,2,2,0,3,0
"1012","WC-1982","1982 FIFA Men's World Cup",1982,"1982-06-13","1982-07-11","Spain","Italy",0,24,1,1,0,0,0,1,1,1,2,"second group stage",0,0,12,12,0,0,0,3,"T-57","Poland","POL","Group A",2,0,0,2,0,4,-4,0,0
"1013","WC-1986","1986 FIFA Men's World Cup",1986,"1986-05-31","1986-06-29","Mexico","Argentina",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-30","France","FRA","Group D",3,0,1,2,2,6,-4,1,0
"1014","WC-1990","1990 FIFA Men's World Cup",1990,"1990-06-08","1990-07-08","Italy","West Germany",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-41","Italy","ITA","Group D",3,1,1,1,3,2,1,3,1
"1015","WC-1991","1991 FIFA Women's World Cup",1991,"1991-11-16","1991-11-30","China","United States",0,12,1,0,0,0,1,1,1,1,1,"group stage",0,0,18,18,0,0,0,3,"T-74","Sweden","SWE","Group A",3,1,1,1,6,4,2,3,1
"1016","WC-1994","1994 FIFA Men's World Cup",1994,"1994-06-17","1994-07-17","United States","Brazil",0,24,1,0,0,1,1,1,1,1,1,"group stage",0,0,36,36,0,0,0,3,"T-74","Sweden","SWE","Group D",3,2,0,1,6,3,3,6,1
